,imName,x,y
107,BAILa2014a_004874,1976,264
108,BAILa2014a_004874,1602,226
109,BAILa2014a_004874,1902,339
110,BAILa2014a_004874,1718,232
111,BAILa2014a_004874,994,247
112,BAILa2014a_004874,2035,303
0,BAILa2014a_004877,1950,1338
1,BAILa2014a_004877,884,1307
2,BAILa2014a_004877,775,1019
3,BAILa2014a_004877,148,1130
4,BAILa2014a_004877,396,746
5,BAILa2014a_004877,106,901
6,BAILa2014a_004877,135,655
7,BAILa2014a_004877,346,573
8,BAILa2014a_004877,646,684
9,BAILa2014a_004877,674,506
10,BAILa2014a_004877,830,362
11,BAILa2014a_004877,1131,423
12,BAILa2014a_004877,1289,478
13,BAILa2014a_004877,1038,328
14,BAILa2014a_004877,1366,256
15,BAILa2014a_004877,1862,868
16,BAILa2014a_004877,1749,1030
17,BAILa2014a_004877,1307,955
18,BAILa2014a_004877,1601,627
19,BAILa2014a_004877,1250,562
20,BAILa2014a_004877,1420,436
21,BAILa2014a_004877,1524,526
22,BAILa2014a_004877,76,501
23,BAILa2014a_004877,1407,455
24,BAILa2014a_004877,1480,346
0,BAILa2014a_004884,1188,1248
1,BAILa2014a_004884,775,954
2,BAILa2014a_004884,433,790
3,BAILa2014a_004884,1588,641
0,BAILa2014a_004886,1122,1001
1,BAILa2014a_004886,470,767
0,BAILa2014a_004889,16,250
1,BAILa2014a_004889,45,267
2,BAILa2014a_004889,75,258
3,BAILa2014a_004889,127,299
4,BAILa2014a_004889,75,334
5,BAILa2014a_004889,178,258
6,BAILa2014a_004889,172,232
7,BAILa2014a_004889,202,222
8,BAILa2014a_004889,223,234
9,BAILa2014a_004889,239,248
10,BAILa2014a_004889,262,271
11,BAILa2014a_004889,223,297
12,BAILa2014a_004889,297,236
13,BAILa2014a_004889,317,222
14,BAILa2014a_004889,354,244
15,BAILa2014a_004889,407,275
16,BAILa2014a_004889,397,228
17,BAILa2014a_004889,430,215
18,BAILa2014a_004889,407,177
19,BAILa2014a_004889,385,203
20,BAILa2014a_004889,465,205
21,BAILa2014a_004889,434,193
22,BAILa2014a_004889,493,185
23,BAILa2014a_004889,512,220
24,BAILa2014a_004889,542,181
25,BAILa2014a_004889,559,197
26,BAILa2014a_004889,583,199
27,BAILa2014a_004889,600,234
28,BAILa2014a_004889,538,250
29,BAILa2014a_004889,628,195
30,BAILa2014a_004889,661,224
31,BAILa2014a_004889,673,201
32,BAILa2014a_004889,700,246
33,BAILa2014a_004889,719,205
34,BAILa2014a_004889,694,220
35,BAILa2014a_004889,745,187
36,BAILa2014a_004889,768,205
37,BAILa2014a_004889,784,187
38,BAILa2014a_004889,753,260
39,BAILa2014a_004889,852,201
40,BAILa2014a_004889,874,193
41,BAILa2014a_004889,921,213
42,BAILa2014a_004889,956,209
43,BAILa2014a_004889,970,183
44,BAILa2014a_004889,1011,189
45,BAILa2014a_004889,1085,138
46,BAILa2014a_004889,1132,187
47,BAILa2014a_004889,1181,193
48,BAILa2014a_004889,1206,191
49,BAILa2014a_004889,1247,170
50,BAILa2014a_004889,1304,209
51,BAILa2014a_004889,1347,226
52,BAILa2014a_004889,1341,193
53,BAILa2014a_004889,1407,177
54,BAILa2014a_004889,1439,213
55,BAILa2014a_004889,1468,240
56,BAILa2014a_004889,1476,199
57,BAILa2014a_004889,1534,197
58,BAILa2014a_004889,1597,230
59,BAILa2014a_004889,1614,203
60,BAILa2014a_004889,1556,195
61,BAILa2014a_004889,1659,228
62,BAILa2014a_004889,1695,236
63,BAILa2014a_004889,1614,291
64,BAILa2014a_004889,1482,303
65,BAILa2014a_004889,1730,277
66,BAILa2014a_004889,1679,277
67,BAILa2014a_004889,1765,238
68,BAILa2014a_004889,1839,242
69,BAILa2014a_004889,1880,301
70,BAILa2014a_004889,1886,273
71,BAILa2014a_004889,1949,295
72,BAILa2014a_004889,1958,267
73,BAILa2014a_004889,2019,277
74,BAILa2014a_004889,1910,416
75,BAILa2014a_004889,2001,291
76,BAILa2014a_004889,1827,326
77,BAILa2014a_004889,2027,338
78,BAILa2014a_004889,1900,361
79,BAILa2014a_004889,2025,422
80,BAILa2014a_004889,1937,494
81,BAILa2014a_004889,1992,377
82,BAILa2014a_004889,1800,392
83,BAILa2014a_004889,2040,379
84,BAILa2014a_004889,1740,316
85,BAILa2014a_004889,1974,428
86,BAILa2014a_004889,1671,332
87,BAILa2014a_004889,1562,326
88,BAILa2014a_004889,1675,398
89,BAILa2014a_004889,1544,447
90,BAILa2014a_004889,1712,332
91,BAILa2014a_004889,1431,267
92,BAILa2014a_004889,1517,402
93,BAILa2014a_004889,1390,324
94,BAILa2014a_004889,1603,410
95,BAILa2014a_004889,1382,283
96,BAILa2014a_004889,1255,328
97,BAILa2014a_004889,1245,275
98,BAILa2014a_004889,1282,254
99,BAILa2014a_004889,1200,265
100,BAILa2014a_004889,1126,314
101,BAILa2014a_004889,1153,234
102,BAILa2014a_004889,1024,265
103,BAILa2014a_004889,1056,213
104,BAILa2014a_004889,1009,236
105,BAILa2014a_004889,823,297
106,BAILa2014a_004889,618,277
107,BAILa2014a_004889,565,334
108,BAILa2014a_004889,448,355
109,BAILa2014a_004889,239,394
110,BAILa2014a_004889,92,439
111,BAILa2014a_004889,114,537
112,BAILa2014a_004889,260,482
113,BAILa2014a_004889,403,478
114,BAILa2014a_004889,696,478
115,BAILa2014a_004889,784,375
116,BAILa2014a_004889,624,402
117,BAILa2014a_004889,897,336
118,BAILa2014a_004889,676,342
119,BAILa2014a_004889,1059,385
120,BAILa2014a_004889,983,303
121,BAILa2014a_004889,1292,412
122,BAILa2014a_004889,1323,637
123,BAILa2014a_004889,1237,510
124,BAILa2014a_004889,964,547
125,BAILa2014a_004889,1034,695
126,BAILa2014a_004889,809,729
127,BAILa2014a_004889,520,725
128,BAILa2014a_004889,315,926
129,BAILa2014a_004889,45,842
130,BAILa2014a_004889,18,691
131,BAILa2014a_004889,92,1254
132,BAILa2014a_004889,1908,1256
133,BAILa2014a_004889,1738,926
134,BAILa2014a_004889,1896,770
135,BAILa2014a_004889,1542,785
136,BAILa2014a_004889,1355,863
137,BAILa2014a_004889,1915,578
138,BAILa2014a_004889,1657,570
139,BAILa2014a_004889,1654,445
140,BAILa2014a_004889,14,955
141,BAILa2014a_004889,1036,781
142,BAILa2014a_004889,1339,947
143,BAILa2014a_004889,1743,1026
144,BAILa2014a_004889,979,611
145,BAILa2014a_004889,1239,557
146,BAILa2014a_004889,1198,557
147,BAILa2014a_004889,1374,361
148,BAILa2014a_004889,1515,510
149,BAILa2014a_004889,981,363
150,BAILa2014a_004889,1028,306
151,BAILa2014a_004889,454,422
152,BAILa2014a_004889,65,504
153,BAILa2014a_004889,106,394
154,BAILa2014a_004889,69,389
155,BAILa2014a_004889,409,334
156,BAILa2014a_004889,626,332
157,BAILa2014a_004889,2019,492
158,BAILa2014a_004889,1050,459
159,BAILa2014a_004889,1454,346
0,BAILa2014a_004892,1741,1016
1,BAILa2014a_004892,1353,965
2,BAILa2014a_004892,1069,791
3,BAILa2014a_004892,1505,507
4,BAILa2014a_004892,1031,791
5,BAILa2014a_004892,28,955
6,BAILa2014a_004892,1252,555
7,BAILa2014a_004892,661,337
8,BAILa2014a_004892,524,302
9,BAILa2014a_004892,1383,380
10,BAILa2014a_004892,1637,380
11,BAILa2014a_004892,1353,370
12,BAILa2014a_004892,1201,385
13,BAILa2014a_004892,1923,1188
14,BAILa2014a_004892,1761,968
15,BAILa2014a_004892,1523,811
16,BAILa2014a_004892,1361,907
17,BAILa2014a_004892,755,950
18,BAILa2014a_004892,712,600
19,BAILa2014a_004892,438,783
20,BAILa2014a_004892,547,1206
21,BAILa2014a_004892,872,481
22,BAILa2014a_004892,1170,600
23,BAILa2014a_004892,1545,626
24,BAILa2014a_004892,1530,446
25,BAILa2014a_004892,1236,502
26,BAILa2014a_004892,1026,451
27,BAILa2014a_004892,664,512
28,BAILa2014a_004892,408,476
29,BAILa2014a_004892,443,251
0,BAILa2014a_004897,1659,380
1,BAILa2014a_004897,1382,365
2,BAILa2014a_004897,1218,387
3,BAILa2014a_004897,1447,337
4,BAILa2014a_004897,1517,496
5,BAILa2014a_004897,1625,616
6,BAILa2014a_004897,1259,553
7,BAILa2014a_004897,977,592
8,BAILa2014a_004897,1011,770
9,BAILa2014a_004897,1295,944
10,BAILa2014a_004897,556,368
11,BAILa2014a_004897,1064,303
12,BAILa2014a_004897,1878,471
13,BAILa2014a_004897,2011,496
14,BAILa2014a_004897,606,332
15,BAILa2014a_004897,117,390
16,BAILa2014a_004897,1722,303
17,BAILa2014a_004897,944,1189
18,BAILa2014a_004897,1893,1336
19,BAILa2014a_004897,1731,973
20,BAILa2014a_004897,1580,852
21,BAILa2014a_004897,1883,765
22,BAILa2014a_004897,1818,553
23,BAILa2014a_004897,1230,496
24,BAILa2014a_004897,1597,551
25,BAILa2014a_004897,1327,604
26,BAILa2014a_004897,1315,816
27,BAILa2014a_004897,1057,703
28,BAILa2014a_004897,852,843
29,BAILa2014a_004897,577,802
30,BAILa2014a_004897,136,1074
31,BAILa2014a_004897,334,910
32,BAILa2014a_004897,62,881
33,BAILa2014a_004897,35,681
34,BAILa2014a_004897,243,541
35,BAILa2014a_004897,96,484
36,BAILa2014a_004897,274,414
37,BAILa2014a_004897,442,464
38,BAILa2014a_004897,727,599
39,BAILa2014a_004897,626,471
40,BAILa2014a_004897,6,404
41,BAILa2014a_004897,430,358
42,BAILa2014a_004897,869,479
43,BAILa2014a_004897,833,356
44,BAILa2014a_004897,982,435
45,BAILa2014a_004897,977,300
46,BAILa2014a_004897,705,303
47,BAILa2014a_004897,1062,431
48,BAILa2014a_004897,1500,447
49,BAILa2014a_004897,1623,373
50,BAILa2014a_004897,1804,416
51,BAILa2014a_004897,1944,459
52,BAILa2014a_004897,1989,339
53,BAILa2014a_004897,2033,433
54,BAILa2014a_004897,1498,296
55,BAILa2014a_004897,1341,315
56,BAILa2014a_004897,1213,329
57,BAILa2014a_004897,1611,296
58,BAILa2014a_004897,539,245
59,BAILa2014a_004897,334,324
60,BAILa2014a_004897,520,214
61,BAILa2014a_004897,828,216
62,BAILa2014a_004897,700,243
63,BAILa2014a_004897,907,226
64,BAILa2014a_004897,835,305
65,BAILa2014a_004897,956,332
66,BAILa2014a_004897,1136,190
67,BAILa2014a_004897,312,199
68,BAILa2014a_004897,14,247
69,BAILa2014a_004897,86,380
70,BAILa2014a_004897,209,341
71,BAILa2014a_004897,134,231
72,BAILa2014a_004897,45,315
73,BAILa2014a_004897,763,190
74,BAILa2014a_004897,498,175
75,BAILa2014a_004897,389,286
76,BAILa2014a_004897,761,238
77,BAILa2014a_004897,599,286
78,BAILa2014a_004897,255,257
79,BAILa2014a_004897,428,204
80,BAILa2014a_004897,67,259
81,BAILa2014a_004897,218,293
82,BAILa2014a_004897,397,211
83,BAILa2014a_004897,250,202
84,BAILa2014a_004897,951,221
85,BAILa2014a_004897,664,202
86,BAILa2014a_004897,1180,192
87,BAILa2014a_004897,1348,199
88,BAILa2014a_004897,1206,288
89,BAILa2014a_004897,1512,206
90,BAILa2014a_004897,1681,218
91,BAILa2014a_004897,1912,235
92,BAILa2014a_004897,2028,322
93,BAILa2014a_004897,1881,358
94,BAILa2014a_004897,1787,276
95,BAILa2014a_004897,1360,245
96,BAILa2014a_004897,1238,197
97,BAILa2014a_004897,1589,240
98,BAILa2014a_004897,1483,259
99,BAILa2014a_004897,1825,315
100,BAILa2014a_004897,1984,257
101,BAILa2014a_004897,1866,262
102,BAILa2014a_004897,1418,231
103,BAILa2014a_004897,1948,320
104,BAILa2014a_004897,1828,267
105,BAILa2014a_004897,565,259
106,BAILa2014a_004897,339,296
107,BAILa2014a_004897,838,259
108,BAILa2014a_004897,968,267
109,BAILa2014a_004897,1199,259
110,BAILa2014a_004897,1556,211
111,BAILa2014a_004897,1510,349
112,BAILa2014a_004897,1397,276
113,BAILa2014a_004897,1662,267
114,BAILa2014a_004897,1515,252
115,BAILa2014a_004897,1756,240
116,BAILa2014a_004897,1893,269
117,BAILa2014a_004897,888,281
118,BAILa2014a_004897,628,228
119,BAILa2014a_004897,452,218
120,BAILa2014a_004897,373,346
121,BAILa2014a_004897,1045,228
122,BAILa2014a_004897,1269,223
123,BAILa2014a_004897,1035,262
124,BAILa2014a_004897,871,233
125,BAILa2014a_004897,428,279
126,BAILa2014a_004897,158,279
127,BAILa2014a_004897,1259,288
128,BAILa2014a_004897,1606,197
129,BAILa2014a_004897,1724,262
130,BAILa2014a_004897,1936,291
131,BAILa2014a_004897,785,288
132,BAILa2014a_004897,435,252
133,BAILa2014a_004897,895,185
134,BAILa2014a_004897,1298,190
135,BAILa2014a_004897,1430,197
136,BAILa2014a_004897,1794,223
137,BAILa2014a_004897,1387,178
138,BAILa2014a_004897,1295,247
139,BAILa2014a_004897,2033,264
140,BAILa2014a_004897,1970,378
141,BAILa2014a_004897,1850,303
142,BAILa2014a_004897,1544,262
0,BAILa2014a_004899,1743,1037
1,BAILa2014a_004899,1376,969
2,BAILa2014a_004899,1038,791
3,BAILa2014a_004899,1487,777
4,BAILa2014a_004899,1086,796
5,BAILa2014a_004899,1243,564
6,BAILa2014a_004899,1497,521
7,BAILa2014a_004899,1213,572
8,BAILa2014a_004899,1395,366
9,BAILa2014a_004899,1465,516
10,BAILa2014a_004899,1375,397
11,BAILa2014a_004899,1837,516
12,BAILa2014a_004899,1962,505
13,BAILa2014a_004899,1857,1269
14,BAILa2014a_004899,1884,791
15,BAILa2014a_004899,1745,958
16,BAILa2014a_004899,1356,883
17,BAILa2014a_004899,1583,807
18,BAILa2014a_004899,2008,667
19,BAILa2014a_004899,1643,594
20,BAILa2014a_004899,1807,470
21,BAILa2014a_004899,1692,442
22,BAILa2014a_004899,1643,342
23,BAILa2014a_004899,1546,350
24,BAILa2014a_004899,1505,477
25,BAILa2014a_004899,1248,526
26,BAILa2014a_004899,1252,367
27,BAILa2014a_004899,1378,323
28,BAILa2014a_004899,1246,266
29,BAILa2014a_004899,1046,569
30,BAILa2014a_004899,1063,729
31,BAILa2014a_004899,798,1113
32,BAILa2014a_004899,770,880
33,BAILa2014a_004899,727,572
34,BAILa2014a_004899,473,829
35,BAILa2014a_004899,109,893
36,BAILa2014a_004899,76,583
37,BAILa2014a_004899,85,483
38,BAILa2014a_004899,349,508
39,BAILa2014a_004899,193,450
40,BAILa2014a_004899,106,351
41,BAILa2014a_004899,457,405
42,BAILa2014a_004899,620,334
43,BAILa2014a_004899,422,277
44,BAILa2014a_004899,908,435
45,BAILa2014a_004899,782,388
46,BAILa2014a_004899,681,491
47,BAILa2014a_004899,886,400
48,BAILa2014a_004899,852,296
49,BAILa2014a_004899,741,293
50,BAILa2014a_004899,84,302
51,BAILa2014a_004899,177,285
52,BAILa2014a_004899,279,259
53,BAILa2014a_004899,309,248
54,BAILa2014a_004899,360,240
55,BAILa2014a_004899,406,239
56,BAILa2014a_004899,425,237
57,BAILa2014a_004899,255,254
58,BAILa2014a_004899,551,218
59,BAILa2014a_004899,579,227
60,BAILa2014a_004899,595,231
61,BAILa2014a_004899,700,232
62,BAILa2014a_004899,713,240
63,BAILa2014a_004899,730,250
64,BAILa2014a_004899,495,215
65,BAILa2014a_004899,1149,200
66,BAILa2014a_004899,1032,264
67,BAILa2014a_004899,938,218
68,BAILa2014a_004899,822,240
69,BAILa2014a_004899,795,237
70,BAILa2014a_004899,1406,308
71,BAILa2014a_004899,1335,218
72,BAILa2014a_004899,1394,242
73,BAILa2014a_004899,1678,326
74,BAILa2014a_004899,1926,442
75,BAILa2014a_004899,1851,372
76,BAILa2014a_004899,2010,320
77,BAILa2014a_004899,1991,413
78,BAILa2014a_004899,68,277
79,BAILa2014a_004899,201,277
80,BAILa2014a_004899,1543,245
81,BAILa2014a_004899,1435,226
82,BAILa2014a_004899,1667,239
83,BAILa2014a_004899,1824,305
84,BAILa2014a_004899,1956,313
85,BAILa2014a_004899,1833,281
86,BAILa2014a_004899,1726,231
87,BAILa2014a_004899,1527,194
88,BAILa2014a_004899,1467,327
89,BAILa2014a_004899,1891,299
90,BAILa2014a_004899,905,237
0,BAILa2014a_004900,1269,551
1,BAILa2014a_004900,1035,598
2,BAILa2014a_004900,1216,555
3,BAILa2014a_004900,1728,1038
4,BAILa2014a_004900,1772,1027
5,BAILa2014a_004900,473,823
6,BAILa2014a_004900,638,567
7,BAILa2014a_004900,82,395
8,BAILa2014a_004900,118,393
9,BAILa2014a_004900,1379,357
10,BAILa2014a_004900,1463,503
11,BAILa2014a_004900,1638,617
12,BAILa2014a_004900,1917,493
13,BAILa2014a_004900,1655,606
14,BAILa2014a_004900,1874,471
15,BAILa2014a_004900,561,381
16,BAILa2014a_004900,645,337
17,BAILa2014a_004900,21,256
18,BAILa2014a_004900,169,227
19,BAILa2014a_004900,391,177
20,BAILa2014a_004900,76,263
21,BAILa2014a_004900,257,275
22,BAILa2014a_004900,157,275
23,BAILa2014a_004900,365,259
24,BAILa2014a_004900,106,245
25,BAILa2014a_004900,284,215
26,BAILa2014a_004900,427,294
27,BAILa2014a_004900,259,220
28,BAILa2014a_004900,441,220
29,BAILa2014a_004900,216,230
30,BAILa2014a_004900,494,216
31,BAILa2014a_004900,332,227
32,BAILa2014a_004900,126,295
33,BAILa2014a_004900,240,350
34,BAILa2014a_004900,331,465
35,BAILa2014a_004900,95,342
36,BAILa2014a_004900,70,459
37,BAILa2014a_004900,147,553
38,BAILa2014a_004900,157,447
39,BAILa2014a_004900,437,366
40,BAILa2014a_004900,693,593
41,BAILa2014a_004900,535,247
42,BAILa2014a_004900,563,357
43,BAILa2014a_004900,513,191
44,BAILa2014a_004900,671,307
45,BAILa2014a_004900,544,209
46,BAILa2014a_004900,613,282
47,BAILa2014a_004900,714,220
48,BAILa2014a_004900,592,204
49,BAILa2014a_004900,738,273
50,BAILa2014a_004900,564,218
51,BAILa2014a_004900,588,251
52,BAILa2014a_004900,625,191
53,BAILa2014a_004900,647,211
54,BAILa2014a_004900,673,239
55,BAILa2014a_004900,649,486
56,BAILa2014a_004900,762,393
57,BAILa2014a_004900,906,460
58,BAILa2014a_004900,994,548
59,BAILa2014a_004900,810,871
60,BAILa2014a_004900,877,343
61,BAILa2014a_004900,815,273
62,BAILa2014a_004900,956,213
63,BAILa2014a_004900,733,199
64,BAILa2014a_004900,855,204
65,BAILa2014a_004900,999,330
66,BAILa2014a_004900,779,223
67,BAILa2014a_004900,846,263
68,BAILa2014a_004900,1070,230
69,BAILa2014a_004900,898,218
70,BAILa2014a_004900,1033,258
71,BAILa2014a_004900,932,215
72,BAILa2014a_004900,1161,230
73,BAILa2014a_004900,936,259
74,BAILa2014a_004900,831,318
75,BAILa2014a_004900,1039,422
76,BAILa2014a_004900,1085,785
77,BAILa2014a_004900,1045,788
78,BAILa2014a_004900,449,471
79,BAILa2014a_004900,1339,959
80,BAILa2014a_004900,1375,960
81,BAILa2014a_004900,470,742
82,BAILa2014a_004900,877,1216
83,BAILa2014a_004900,1155,1209
84,BAILa2014a_004900,1618,1075
85,BAILa2014a_004900,1741,940
86,BAILa2014a_004900,1569,831
87,BAILa2014a_004900,1351,641
88,BAILa2014a_004900,1234,489
89,BAILa2014a_004900,1269,386
90,BAILa2014a_004900,1238,271
91,BAILa2014a_004900,1592,572
92,BAILa2014a_004900,1236,342
93,BAILa2014a_004900,1253,228
94,BAILa2014a_004900,1408,325
95,BAILa2014a_004900,1272,191
96,BAILa2014a_004900,1490,440
97,BAILa2014a_004900,1284,173
98,BAILa2014a_004900,1527,378
99,BAILa2014a_004900,1865,807
100,BAILa2014a_004900,1793,531
101,BAILa2014a_004900,1616,397
102,BAILa2014a_004900,1714,400
103,BAILa2014a_004900,1807,459
104,BAILa2014a_004900,1901,429
105,BAILa2014a_004900,2006,409
106,BAILa2014a_004900,1485,312
107,BAILa2014a_004900,1777,319
108,BAILa2014a_004900,1831,404
109,BAILa2014a_004900,1659,367
110,BAILa2014a_004900,1637,287
111,BAILa2014a_004900,1539,294
112,BAILa2014a_004900,1456,258
113,BAILa2014a_004900,1423,185
114,BAILa2014a_004900,1542,203
115,BAILa2014a_004900,1666,232
116,BAILa2014a_004900,1379,208
117,BAILa2014a_004900,1044,704
118,BAILa2014a_004900,68,1068
119,BAILa2014a_004900,23,867
120,BAILa2014a_004900,1326,227
121,BAILa2014a_004900,1422,233
122,BAILa2014a_004900,1492,199
123,BAILa2014a_004900,1621,197
124,BAILa2014a_004900,1858,359
125,BAILa2014a_004900,1905,343
126,BAILa2014a_004900,1960,330
127,BAILa2014a_004900,2037,321
128,BAILa2014a_004900,2013,302
129,BAILa2014a_004900,1960,285
130,BAILa2014a_004900,1996,278
131,BAILa2014a_004900,1846,295
132,BAILa2014a_004900,1777,266
133,BAILa2014a_004900,1731,288
134,BAILa2014a_004900,1685,275
135,BAILa2014a_004900,1726,264
136,BAILa2014a_004900,1753,242
137,BAILa2014a_004900,1800,251
138,BAILa2014a_004900,1868,270
139,BAILa2014a_004900,1910,268
140,BAILa2014a_004900,1889,270
141,BAILa2014a_004900,1824,242
0,BAILa2014a_004901,1781,1373
1,BAILa2014a_004901,1746,954
2,BAILa2014a_004901,1872,799
3,BAILa2014a_004901,1861,669
4,BAILa2014a_004901,2028,557
5,BAILa2014a_004901,1819,473
6,BAILa2014a_004901,1600,563
7,BAILa2014a_004901,1768,546
8,BAILa2014a_004901,1616,700
9,BAILa2014a_004901,1571,846
10,BAILa2014a_004901,1353,883
11,BAILa2014a_004901,1335,645
12,BAILa2014a_004901,1485,466
13,BAILa2014a_004901,1622,413
14,BAILa2014a_004901,1905,442
15,BAILa2014a_004901,2026,459
16,BAILa2014a_004901,1911,360
17,BAILa2014a_004901,1647,351
18,BAILa2014a_004901,1827,402
19,BAILa2014a_004901,1964,336
20,BAILa2014a_004901,1836,367
21,BAILa2014a_004901,1507,395
22,BAILa2014a_004901,1238,501
23,BAILa2014a_004901,1011,554
24,BAILa2014a_004901,1042,707
25,BAILa2014a_004901,863,1115
26,BAILa2014a_004901,779,866
27,BAILa2014a_004901,501,793
28,BAILa2014a_004901,5,1135
29,BAILa2014a_004901,20,905
30,BAILa2014a_004901,256,658
31,BAILa2014a_004901,402,561
32,BAILa2014a_004901,720,616
33,BAILa2014a_004901,753,437
34,BAILa2014a_004901,874,473
35,BAILa2014a_004901,649,512
36,BAILa2014a_004901,483,444
37,BAILa2014a_004901,75,451
38,BAILa2014a_004901,431,382
39,BAILa2014a_004901,179,440
40,BAILa2014a_004901,77,351
41,BAILa2014a_004901,221,325
42,BAILa2014a_004901,411,294
43,BAILa2014a_004901,547,345
44,BAILa2014a_004901,651,303
45,BAILa2014a_004901,859,358
46,BAILa2014a_004901,1037,409
47,BAILa2014a_004901,1057,294
48,BAILa2014a_004901,1232,354
49,BAILa2014a_004901,1377,329
50,BAILa2014a_004901,1552,369
51,BAILa2014a_004901,1847,1459
52,BAILa2014a_004901,1777,1009
53,BAILa2014a_004901,1355,952
54,BAILa2014a_004901,1075,782
55,BAILa2014a_004901,86,508
56,BAILa2014a_004901,1201,559
57,BAILa2014a_004901,1485,508
58,BAILa2014a_004901,1256,557
59,BAILa2014a_004901,1234,387
60,BAILa2014a_004901,1033,784
61,BAILa2014a_004901,1395,367
62,BAILa2014a_004901,1741,1033
63,BAILa2014a_004901,1916,490
64,BAILa2014a_004901,1472,349
65,BAILa2014a_004901,1360,373
66,BAILa2014a_004901,1004,358
67,BAILa2014a_004901,876,398
68,BAILa2014a_004901,656,331
69,BAILa2014a_004901,561,380
70,BAILa2014a_004901,419,413
71,BAILa2014a_004901,547,292
72,BAILa2014a_004901,1441,276
73,BAILa2014a_004901,2017,497
74,BAILa2014a_004901,126,303
75,BAILa2014a_004901,16,327
76,BAILa2014a_004901,318,301
77,BAILa2014a_004901,523,267
78,BAILa2014a_004901,713,221
79,BAILa2014a_004901,934,223
80,BAILa2014a_004901,243,265
81,BAILa2014a_004901,58,265
82,BAILa2014a_004901,369,283
83,BAILa2014a_004901,384,179
84,BAILa2014a_004901,146,228
85,BAILa2014a_004901,492,217
86,BAILa2014a_004901,581,263
87,BAILa2014a_004901,673,234
88,BAILa2014a_004901,552,221
89,BAILa2014a_004901,291,234
90,BAILa2014a_004901,155,274
91,BAILa2014a_004901,428,210
92,BAILa2014a_004901,212,248
93,BAILa2014a_004901,18,252
94,BAILa2014a_004901,459,221
95,BAILa2014a_004901,585,214
96,BAILa2014a_004901,751,243
97,BAILa2014a_004901,726,338
98,BAILa2014a_004901,854,270
99,BAILa2014a_004901,1059,139
100,BAILa2014a_004901,777,221
101,BAILa2014a_004901,649,199
102,BAILa2014a_004901,1015,243
103,BAILa2014a_004901,1157,223
104,BAILa2014a_004901,1344,230
105,BAILa2014a_004901,1249,186
106,BAILa2014a_004901,1218,292
107,BAILa2014a_004901,1417,166
108,BAILa2014a_004901,1602,287
109,BAILa2014a_004901,1735,296
110,BAILa2014a_004901,2024,316
111,BAILa2014a_004901,1916,263
112,BAILa2014a_004901,1821,296
113,BAILa2014a_004901,1680,226
114,BAILa2014a_004901,1865,278
115,BAILa2014a_004901,1766,250
116,BAILa2014a_004901,1578,208
117,BAILa2014a_004901,960,203
118,BAILa2014a_004901,845,223
119,BAILa2014a_004901,1128,195
120,BAILa2014a_004901,1805,254
121,BAILa2014a_004901,1541,212
122,BAILa2014a_004901,1210,259
123,BAILa2014a_004901,682,429
124,BAILa2014a_004901,1179,184
125,BAILa2014a_004901,969,181
126,BAILa2014a_004901,349,252
127,BAILa2014a_004901,1384,219
128,BAILa2014a_004901,1613,214
129,BAILa2014a_004901,1951,292
130,BAILa2014a_004901,1975,259
131,BAILa2014a_004901,1989,426
132,BAILa2014a_004901,1697,334
133,BAILa2014a_004901,1653,301
134,BAILa2014a_004901,2037,384
135,BAILa2014a_004901,1768,323
136,BAILa2014a_004901,1677,263
137,BAILa2014a_004901,1258,245
138,BAILa2014a_004901,1382,278
0,BAILa2014a_004902,1517,192
1,BAILa2014a_004902,1279,190
2,BAILa2014a_004902,1078,138
3,BAILa2014a_004902,917,217
4,BAILa2014a_004902,743,311
5,BAILa2014a_004902,557,256
6,BAILa2014a_004902,399,185
7,BAILa2014a_004902,289,281
8,BAILa2014a_004902,205,314
9,BAILa2014a_004902,188,440
10,BAILa2014a_004902,88,465
11,BAILa2014a_004902,56,247
12,BAILa2014a_004902,498,224
13,BAILa2014a_004902,703,214
14,BAILa2014a_004902,849,210
15,BAILa2014a_004902,1134,204
16,BAILa2014a_004902,1229,204
17,BAILa2014a_004902,1551,219
18,BAILa2014a_004902,1690,214
19,BAILa2014a_004902,1846,240
20,BAILa2014a_004902,1955,370
21,BAILa2014a_004902,2035,472
22,BAILa2014a_004902,1874,812
23,BAILa2014a_004902,1774,931
24,BAILa2014a_004902,1593,840
25,BAILa2014a_004902,1051,721
26,BAILa2014a_004902,999,527
27,BAILa2014a_004902,710,671
28,BAILa2014a_004902,550,797
29,BAILa2014a_004902,721,1075
30,BAILa2014a_004902,911,1201
31,BAILa2014a_004902,1149,227
32,BAILa2014a_004902,969,210
33,BAILa2014a_004902,773,205
34,BAILa2014a_004902,678,219
35,BAILa2014a_004902,535,204
36,BAILa2014a_004902,443,210
37,BAILa2014a_004902,317,234
38,BAILa2014a_004902,232,224
39,BAILa2014a_004902,111,237
40,BAILa2014a_004902,89,395
41,BAILa2014a_004902,279,542
42,BAILa2014a_004902,185,544
43,BAILa2014a_004902,232,696
44,BAILa2014a_004902,440,447
45,BAILa2014a_004902,562,354
46,BAILa2014a_004902,441,354
47,BAILa2014a_004902,405,277
48,BAILa2014a_004902,234,244
49,BAILa2014a_004902,136,291
50,BAILa2014a_004902,61,291
51,BAILa2014a_004902,592,251
52,BAILa2014a_004902,740,209
53,BAILa2014a_004902,659,309
